NSN,Course_Code,Faculty,Academic_Year,Term,Start_Date,End_Date,EFTS,Funding_Code,Completion_Status,Delivery_Mode
1000000112,BUS301,Business & Economics,2024,T2,2024-07-05,2024-11-05,0.125,S03,Passed,Online
1000000113,PHAR301,Health Sciences,2024,T3,2024-11-12,2024-12-18,0.125,S02,Passed,Online
1000000113,BUS301,Business & Economics,2024,T2,2024-07-10,2024-11-06,0.125,S03,Passed,Blended
1000000113,ACCT101,Business & Economics,2024,T1,2024-02-20,2024-06-12,0.125,S03,Passed,On-campus
1000000114,MBA501,Business & Economics,2024,T1,2024-02-20,2024-06-16,0.25,S03,Passed,On-campus
1000000114,EDUC101,Education,2024,FY,2024-02-18,2024-11-06,0.125,S05,Passed,Online
1000000115,ENGI301,Science & Technology,2024,T3,2024-11-13,2024-12-20,0.25,S03,In Progress,Blended
1000000115,COMP301,Science & Technology,2024,T2,2024-07-06,2024-11-11,0.125,S03,Passed,On-campus
1000000116,ENGL101,Arts & Social Sciences,2024,T1,2024-02-22,2024-06-12,0.125,S03,Passed,On-campus
1000000116,MBA501,Business & Economics,2024,T2,2024-07-08,2024-11-09,0.25,S13,In Progress,On-campus
1000000117,BUS201,Business & Economics,2024,T1,2024-02-19,2024-06-15,0.125,S03,Passed,Blended
1000000117,STAT101,Science & Technology,2024,T1,2024-02-21,2024-06-11,0.125,S02,Passed,On-campus
1000000117,DATA201,Science & Technology,2024,T1,2024-02-19,2024-06-12,0.125,S02,Passed,Blended
1000000118,FDTN002,Foundation Studies,2024,T2,2024-07-08,2024-11-08,0.125,S12,Withdrew,Blended
1000000118,ENGI301,Science & Technology,2024,T2,2024-07-05,2024-11-11,0.25,S03,In Progress,On-campus
1000000119,BUS301,Business & Economics,2024,T3,2024-11-14,2024-12-22,0.125,S02,Passed,Online
1000000119,HLTH201,Health Sciences,2024,T1,2024-02-18,2024-06-14,0.125,S03,Passed,On-campus
1000000119,ENGL101,Arts & Social Sciences,2024,T1,2024-02-22,2024-06-11,0.125,S03,Passed,On-campus
1000000120,PHAR301,Health Sciences,2024,T2,2024-07-08,2024-11-06,0.125,S02,In Progress,On-campus
1000000120,BUS201,Business & Economics,2024,T2,2024-07-05,2024-11-09,0.125,S03,Passed,On-campus
1000000121,MBA501,Business & Economics,2024,T3,2024-11-08,2024-12-17,0.25,S03,In Progress,Blended
1000000121,BUS101,Business & Economics,2024,T2,2024-07-11,2024-11-06,0.125,S03,Passed,On-campus
1000000121,ECON201,Business & Economics,2024,FY,2024-02-21,2024-11-08,0.125,S03,Passed,On-campus
1000000122,ENGI301,Science & Technology,2024,T2,2024-07-11,2024-11-10,0.25,S13,Passed,On-campus
1000000122,PHAR301,Health Sciences,2024,T2,2024-07-06,2024-11-09,0.125,S02,Passed,On-campus
1000000122,FDTN001,Foundation Studies,2024,T1,2024-02-22,2024-06-14,0.25,S12,Passed,Blended
1000000123,ACCT101,Business & Economics,2024,T1,2024-02-17,2024-06-12,0.125,S02,In Progress,On-campus
1000000123,COMP301,Science & Technology,2024,T2,2024-07-05,2024-11-07,0.125,S02,Withdrew,Online
1000000123,FDTN001,Foundation Studies,2024,T1,2024-02-17,2024-06-16,0.25,S05,Passed,On-campus
1000000123,EDUC301,Education,2024,T3,2024-11-08,2024-12-17,0.125,S05,Passed,Online
1000000124,STAT101,Science & Technology,2024,T3,2024-11-08,2024-12-22,0.125,S03,Passed,On-campus
1000000124,EDUC101,Education,2024,T1,2024-02-20,2024-06-17,0.125,S03,Passed,On-campus
1000000124,ENGI301,Science & Technology,2024,T1,2024-02-21,2024-06-13,0.25,S03,In Progress,Blended
1000000125,COMP101,Science & Technology,2024,T2,2024-07-08,2024-11-08,0.125,S03,Failed,On-campus
1000000126,EDUC301,Education,2024,T2,2024-07-09,2024-11-05,0.125,S05,Passed,Blended
1000000126,TEAC401,Education,2024,T3,2024-11-12,2024-12-23,0.25,S03,Passed,On-campus
1000000127,PSYC101,Arts & Social Sciences,2024,FY,2024-02-21,2024-11-10,0.125,S02,Withdrew,Online
1000000127,ENGL101,Arts & Social Sciences,2024,T1,2024-02-17,2024-06-17,0.125,S02,Passed,On-campus
1000000127,MAOR101,Arts & Social Sciences,2024,T1,2024-02-23,2024-06-17,0.125,S05,Passed,Blended
1000000128,SOCI101,Arts & Social Sciences,2024,T1,2024-02-17,2024-06-14,0.125,S03,In Progress,On-campus
1000000128,DATA201,Science & Technology,2024,T2,2024-07-08,2024-11-08,0.125,S02,Withdrew,On-campus
1000000128,BUS301,Business & Economics,2024,FY,2024-02-21,2024-11-08,0.125,S02,In Progress,On-campus
1000000128,COMP301,Science & Technology,2024,T1,2024-02-22,2024-06-13,0.125,S02,Failed,Online
1000000129,TEAC401,Education,2024,T2,2024-07-08,2024-11-08,0.25,S03,Passed,Online
1000000129,HIST201,Arts & Social Sciences,2024,FY,2024-02-23,2024-11-06,0.125,S02,Passed,On-campus
1000000129,STAT101,Science & Technology,2024,T2,2024-07-07,2024-11-11,0.125,S02,Passed,Online
1000000130,MIDW101,Health Sciences,2024,T1,2024-02-20,2024-06-15,0.25,S02,Passed,On-campus
1000000130,ENGL101,Arts & Social Sciences,2024,T2,2024-07-10,2024-11-07,0.125,S03,Passed,On-campus
1000000130,PSYC101,Arts & Social Sciences,2024,T1,2024-02-20,2024-06-14,0.125,S03,Passed,On-campus
1000000131,ECON201,Business & Economics,2024,T1,2024-02-21,2024-06-17,0.125,S03,Passed,Online
1000000131,STAT101,Science & Technology,2024,T1,2024-02-21,2024-06-14,0.125,S02,Passed,Blended
1000000132,BUS201,Business & Economics,2024,T2,2024-07-11,2024-11-08,0.125,S02,Passed,Online
1000000133,SOCI101,Arts & Social Sciences,2024,T2,2024-07-10,2024-11-08,0.125,S02,In Progress,Blended
1000000134,HIST201,Arts & Social Sciences,2024,T3,2024-11-12,2024-12-22,0.125,S03,Passed,Online
1000000134,ENGL101,Arts & Social Sciences,2024,T3,2024-11-08,2024-12-20,0.125,S02,In Progress,Online
1000000135,COMP101,Science & Technology,2024,T2,2024-07-11,2024-11-08,0.125,S02,Passed,On-campus
1000000135,ENGI301,Science & Technology,2024,T2,2024-07-09,2024-11-09,0.25,S02,Withdrew,Blended
1000000136,STAT101,Science & Technology,2024,FY,2024-02-21,2024-11-10,0.125,S02,In Progress,Online
1000000136,MAOR101,Arts & Social Sciences,2024,T1,2024-02-19,2024-06-14,0.125,S03,Failed,Online
1000000137,HIST201,Arts & Social Sciences,2024,T2,2024-07-06,2024-11-09,0.125,S03,Passed,Blended
1000000137,SOCI101,Arts & Social Sciences,2024,T2,2024-07-05,2024-11-10,0.125,S03,Passed,On-campus
1000000138,DATA201,Science & Technology,2024,FY,2024-02-20,2024-11-09,0.125,S03,Passed,Online
1000000138,MIDW101,Health Sciences,2024,T3,2024-11-10,2024-12-20,0.25,S02,Passed,On-campus
1000000138,BUS101,Business & Economics,2024,T1,2024-02-23,2024-06-15,0.125,S02,Passed,Blended
1000000139,FDTN001,Foundation Studies,2024,FY,2024-02-21,2024-11-09,0.25,S02,Passed,Online
1000000139,MAOR101,Arts & Social Sciences,2024,FY,2024-02-23,2024-11-06,0.125,S05,Passed,On-campus
1000000139,COMP201,Science & Technology,2024,T2,2024-07-11,2024-11-06,0.125,S03,Failed,On-campus
1000000140,ACCT101,Business & Economics,2024,T3,2024-11-14,2024-12-23,0.125,S02,Passed,On-campus
1000000140,COMP101,Science & Technology,2024,T2,2024-07-07,2024-11-09,0.125,S02,Passed,On-campus
1000000140,BUS101,Business & Economics,2024,T1,2024-02-17,2024-06-11,0.125,S02,Failed,Blended
1000000140,PHAR301,Health Sciences,2024,FY,2024-02-21,2024-11-09,0.125,S02,Passed,On-campus
1000000141,PSYC101,Arts & Social Sciences,2024,T2,2024-07-05,2024-11-09,0.125,S03,In Progress,On-campus
1000000141,STAT101,Science & Technology,2024,T1,2024-02-19,2024-06-13,0.125,S02,Passed,Online
1000000142,TEAC401,Education,2024,T2,2024-07-08,2024-11-09,0.25,S02,Passed,Online
1000000142,COMP301,Science & Technology,2024,FY,2024-02-21,2024-11-07,0.125,S02,Passed,Blended
1000000142,ENGL101,Arts & Social Sciences,2024,T1,2024-02-17,2024-06-17,0.125,S03,Failed,Online
1000000143,ENGI301,Science & Technology,2024,T2,2024-07-07,2024-11-05,0.25,S13,Passed,On-campus
1000000143,PSYC101,Arts & Social Sciences,2024,FY,2024-02-21,2024-11-09,0.125,S02,Passed,On-campus
1000000144,BUS201,Business & Economics,2024,T1,2024-02-18,2024-06-14,0.125,S03,In Progress,On-campus
1000000145,ACCT101,Business & Economics,2024,T2,2024-07-09,2024-11-09,0.125,S02,Passed,On-campus
1000000145,HIST201,Arts & Social Sciences,2024,T3,2024-11-11,2024-12-18,0.125,S03,Passed,On-campus
1000000146,ECON201,Business & Economics,2024,FY,2024-02-22,2024-11-10,0.125,S02,Withdrew,On-campus
1000000146,BUS101,Business & Economics,2024,T2,2024-07-08,2024-11-11,0.125,S03,Passed,On-campus
1000000146,PSYC101,Arts & Social Sciences,2024,T2,2024-07-06,2024-11-11,0.125,S02,Passed,On-campus
1000000147,COMP201,Science & Technology,2024,T3,2024-11-12,2024-12-18,0.125,S03,Failed,Online
1000000147,MAOR101,Arts & Social Sciences,2024,T1,2024-02-17,2024-06-12,0.125,S02,Passed,Online
1000000147,BUS201,Business & Economics,2024,FY,2024-02-18,2024-11-07,0.125,S02,In Progress,On-campus
1000000148,BUS101,Business & Economics,2024,T1,2024-02-19,2024-06-13,0.125,S03,Passed,On-campus
1000000148,DATA201,Science & Technology,2024,T3,2024-11-09,2024-12-20,0.125,S03,Passed,Blended
1000000148,HIST201,Arts & Social Sciences,2024,T1,2024-02-22,2024-06-17,0.125,S02,In Progress,Online
1000000149,ACCT101,Business & Economics,2024,T1,2024-02-19,2024-06-12,0.125,S03,Passed,On-campus
1000000150,NURS101,Health Sciences,2024,T2,2024-07-09,2024-11-05,0.25,S03,In Progress,On-campus
1000000150,HLTH201,Health Sciences,2024,T2,2024-07-05,2024-11-10,0.125,S09,Passed,Blended
1000000150,SOCI101,Arts & Social Sciences,2024,T3,2024-11-12,2024-12-23,0.125,S02,In Progress,On-campus
1000000151,STAT101,Science & Technology,2024,T2,2024-07-07,2024-11-11,0.125,S03,Passed,Blended
1000000151,DATA201,Science & Technology,2024,T1,2024-02-23,2024-06-17,0.125,S03,In Progress,On-campus
1000000152,EDUC301,Education,2024,T2,2024-07-07,2024-11-08,0.125,S03,Passed,On-campus
1000000152,FDTN001,Foundation Studies,2024,T1,2024-02-23,2024-06-13,0.25,S05,Passed,Blended
1000000152,DATA201,Science & Technology,2024,T1,2024-02-23,2024-06-13,0.125,S02,Passed,On-campus
1000000152,ACCT101,Business & Economics,2024,T2,2024-07-07,2024-11-09,0.125,S02,In Progress,Blended
1000000153,MIDW101,Health Sciences,2024,T2,2024-07-09,2024-11-09,0.25,S09,Passed,On-campus
1000000153,FDTN001,Foundation Studies,2024,T2,2024-07-11,2024-11-10,0.25,S02,Passed,Online
1000000153,PSYC101,Arts & Social Sciences,2024,T2,2024-07-09,2024-11-08,0.125,S02,In Progress,On-campus
1000000154,BUS201,Business & Economics,2024,T2,2024-07-08,2024-11-08,0.125,S03,Passed,On-campus
1000000154,PSYC101,Arts & Social Sciences,2024,T2,2024-07-06,2024-11-11,0.125,S02,Passed,Online
1000000155,PHAR301,Health Sciences,2024,T2,2024-07-08,2024-11-06,0.125,S03,In Progress,Online
1000000155,FDTN002,Foundation Studies,2024,T2,2024-07-07,2024-11-09,0.125,S12,Passed,Blended
1000000155,BUS201,Business & Economics,2024,T1,2024-02-21,2024-06-14,0.125,S02,Withdrew,Blended
1000000156,HIST201,Arts & Social Sciences,2024,T2,2024-07-11,2024-11-06,0.125,S02,Passed,On-campus
1000000156,BUS301,Business & Economics,2024,FY,2024-02-17,2024-11-08,0.125,S03,Passed,On-campus
1000000156,BUS201,Business & Economics,2024,T2,2024-07-09,2024-11-08,0.125,S03,In Progress,On-campus
1000000157,EDUC101,Education,2024,T1,2024-02-23,2024-06-13,0.125,S02,Passed,Online
1000000157,HLTH201,Health Sciences,2024,T1,2024-02-22,2024-06-13,0.125,S09,Passed,On-campus
1000000157,ENGI301,Science & Technology,2024,T3,2024-11-11,2024-12-19,0.25,S02,Passed,On-campus
1000000158,NURS101,Health Sciences,2024,T1,2024-02-22,2024-06-11,0.25,S09,Withdrew,On-campus
1000000158,SOCI101,Arts & Social Sciences,2024,T1,2024-02-19,2024-06-15,0.125,S03,Withdrew,Online
1000000158,ECON201,Business & Economics,2024,T1,2024-02-23,2024-06-17,0.125,S02,Passed,On-campus
1000000158,TEAC401,Education,2024,T2,2024-07-11,2024-11-05,0.25,S05,Passed,On-campus
1000000159,TEAC401,Education,2024,T1,2024-02-21,2024-06-17,0.25,S05,In Progress,On-campus
1000000159,FDTN001,Foundation Studies,2024,T3,2024-11-09,2024-12-19,0.25,S12,In Progress,On-campus
1000000160,EDUC301,Education,2024,T1,2024-02-17,2024-06-11,0.125,S02,Withdrew,Online
1000000160,BUS201,Business & Economics,2024,T2,2024-07-11,2024-11-11,0.125,S03,In Progress,On-campus
1000000161,MAOR101,Arts & Social Sciences,2024,FY,2024-02-20,2024-11-10,0.125,S02,Passed,On-campus
1000000161,STAT101,Science & Technology,2024,T2,2024-07-05,2024-11-06,0.125,S02,Passed,On-campus
1000000161,HIST201,Arts & Social Sciences,2024,T3,2024-11-11,2024-12-17,0.125,S03,Passed,On-campus
1000000161,FDTN001,Foundation Studies,2024,T2,2024-07-06,2024-11-11,0.25,S02,Passed,On-campus
1000000162,MBA501,Business & Economics,2024,T1,2024-02-22,2024-06-12,0.25,S13,Passed,On-campus
1000000162,ENGL101,Arts & Social Sciences,2024,T2,2024-07-08,2024-11-11,0.125,S02,Passed,On-campus
1000000162,EDUC101,Education,2024,T1,2024-02-22,2024-06-14,0.125,S02,Passed,Blended
1000000163,MIDW101,Health Sciences,2024,T1,2024-02-22,2024-06-12,0.25,S02,Passed,On-campus
1000000163,COMP201,Science & Technology,2024,T2,2024-07-10,2024-11-06,0.125,S03,In Progress,On-campus
1000000163,DATA201,Science & Technology,2024,T3,2024-11-08,2024-12-23,0.125,S02,Passed,Blended
1000000164,PHAR301,Health Sciences,2024,T2,2024-07-05,2024-11-08,0.125,S03,Passed,Online
1000000165,MAOR101,Arts & Social Sciences,2024,T3,2024-11-08,2024-12-21,0.125,S02,Failed,On-campus
1000000165,COMP101,Science & Technology,2024,FY,2024-02-21,2024-11-08,0.125,S02,In Progress,Online
1000000165,SOCI101,Arts & Social Sciences,2024,T2,2024-07-05,2024-11-08,0.125,S03,In Progress,On-campus
1000000166,COMP101,Science & Technology,2024,T1,2024-02-18,2024-06-13,0.125,S03,In Progress,On-campus
1000000166,NURS101,Health Sciences,2024,T2,2024-07-11,2024-11-05,0.25,S09,Passed,On-campus
1000000166,COMP201,Science & Technology,2024,T1,2024-02-21,2024-06-13,0.125,S03,Passed,On-campus
1000000167,MIDW101,Health Sciences,2024,T1,2024-02-19,2024-06-17,0.25,S09,Withdrew,On-campus
1000000167,FDTN001,Foundation Studies,2024,T1,2024-02-18,2024-06-11,0.25,S02,Passed,Blended
1000000167,STAT101,Science & Technology,2024,T2,2024-07-07,2024-11-07,0.125,S02,Passed,Online
1000000167,COMP101,Science & Technology,2024,T2,2024-07-11,2024-11-10,0.125,S03,Passed,On-campus
1000000168,COMP201,Science & Technology,2024,FY,2024-02-19,2024-11-11,0.125,S03,In Progress,On-campus
1000000169,MBA501,Business & Economics,2024,T1,2024-02-20,2024-06-12,0.25,S13,Passed,Online
1000000169,TEAC401,Education,2024,T1,2024-02-21,2024-06-12,0.25,S02,Passed,Blended
1000000170,EDUC301,Education,2024,T1,2024-02-19,2024-06-17,0.125,S03,Passed,Blended
1000000171,HIST201,Arts & Social Sciences,2024,FY,2024-02-21,2024-11-08,0.125,S02,Failed,Blended
1000000171,MIDW101,Health Sciences,2024,T2,2024-07-09,2024-11-09,0.25,S02,Passed,On-campus
1000000171,EDUC101,Education,2024,T2,2024-07-10,2024-11-05,0.125,S05,Passed,On-campus
1000000172,MBA501,Business & Economics,2024,T1,2024-02-19,2024-06-15,0.25,S05,Passed,On-campus
1000000172,ACCT101,Business & Economics,2024,T2,2024-07-05,2024-11-06,0.125,S02,Passed,On-campus
1000000172,PSYC101,Arts & Social Sciences,2024,T1,2024-02-21,2024-06-11,0.125,S02,In Progress,On-campus
1000000173,COMP201,Science & Technology,2024,T2,2024-07-09,2024-11-09,0.125,S02,Withdrew,On-campus
1000000173,DATA201,Science & Technology,2024,T2,2024-07-05,2024-11-11,0.125,S02,Passed,Online
1000000173,EDUC101,Education,2024,T3,2024-11-09,2024-12-21,0.125,S02,Failed,Blended
1000000173,BUS301,Business & Economics,2024,T1,2024-02-19,2024-06-17,0.125,S02,Withdrew,On-campus
1000000174,ENGL101,Arts & Social Sciences,2024,T1,2024-02-23,2024-06-17,0.125,S02,Passed,Online
1000000174,FDTN002,Foundation Studies,2024,T2,2024-07-09,2024-11-06,0.125,S12,Passed,On-campus
1000000174,STAT101,Science & Technology,2024,T1,2024-02-21,2024-06-13,0.125,S03,Withdrew,Online
1000000175,COMP301,Science & Technology,2024,T1,2024-02-21,2024-06-14,0.125,S02,Passed,Online
1000000175,MAOR101,Arts & Social Sciences,2024,T2,2024-07-06,2024-11-11,0.125,S03,Withdrew,On-campus
1000000175,HIST201,Arts & Social Sciences,2024,T1,2024-02-17,2024-06-16,0.125,S03,Passed,Online
1000000176,NURS101,Health Sciences,2024,T3,2024-11-12,2024-12-22,0.25,S09,Passed,Blended
1000000176,EDUC101,Education,2024,T1,2024-02-22,2024-06-11,0.125,S02,Passed,Blended
1000000177,ENGL101,Arts & Social Sciences,2024,T2,2024-07-10,2024-11-06,0.125,S02,In Progress,Online
1000000177,NURS101,Health Sciences,2024,T2,2024-07-09,2024-11-09,0.25,S02,Failed,On-campus
1000000178,NURS101,Health Sciences,2024,T2,2024-07-10,2024-11-05,0.25,S09,Passed,On-campus
1000000178,BUS301,Business & Economics,2024,T1,2024-02-17,2024-06-14,0.125,S03,Passed,On-campus
1000000179,DATA201,Science & Technology,2024,T3,2024-11-08,2024-12-19,0.125,S03,In Progress,On-campus
1000000180,HIST201,Arts & Social Sciences,2024,T3,2024-11-14,2024-12-21,0.125,S03,Withdrew,Blended
1000000180,FDTN002,,2024,T1,2024-02-21,2024-06-12,0.125,S02,Passed,Online
1000000181,NURS101,Health Sciences,2024,T3,2024-11-09,2024-12-17,0.25,S02,Passed,On-campus
1000000182,TEAC401,Education,2024,T2,2024-07-06,2024-11-09,0.25,S05,Passed,On-campus
1000000182,ENGL101,Arts & Social Sciences,2024,T1,2024-02-21,2024-06-13,0.125,S02,Passed,On-campus
1000000182,MIDW101,Health Sciences,2024,T2,2024-07-05,2024-11-08,0.25,S09,Passed,On-campus
1000000182,HIST201,Arts & Social Sciences,2024,T1,2024-02-20,2024-06-16,0.125,S02,In Progress,Online
1000000183,ENGL101,Arts & Social Sciences,2024,T1,2024-02-23,2024-06-11,0.125,S03,Passed,On-campus
1000000183,HIST201,Arts & Social Sciences,2024,T1,2024-02-17,2024-06-11,0.125,S03,Passed,On-campus
1000000184,COMP201,Science & Technology,2024,T2,2024-07-10,2024-11-06,0.125,S02,Passed,Online
1000000184,STAT101,Science & Technology,2024,T2,2024-07-09,2024-11-10,0.125,S02,Failed,On-campus
1000000185,EDUC301,Education,2024,T1,2024-02-18,2024-06-11,0.125,S03,Withdrew,Blended
1000000185,COMP101,Science & Technology,2024,T2,2024-07-09,2024-11-11,0.125,S03,Passed,On-campus
1000000185,PHAR301,Health Sciences,2024,FY,2024-02-17,2024-11-07,0.125,S02,In Progress,Online
1000000186,PHAR301,Health Sciences,2024,T2,2024-07-06,2024-11-05,0.125,S02,Failed,On-campus
1000000186,HIST201,Arts & Social Sciences,2024,T2,2024-07-08,2024-11-10,0.125,S02,In Progress,On-campus
1000000187,ACCT101,Business & Economics,2024,T3,2024-11-13,2024-12-22,0.125,S02,Passed,Online
1000000187,FDTN001,Foundation Studies,2024,FY,2024-02-22,2024-11-08,0.25,S02,Withdrew,Blended
1000000187,COMP201,Science & Technology,2024,T2,2024-07-08,2024-11-11,0.125,S02,Withdrew,Blended
1000000187,EDUC101,Education,2024,T2,2024-07-11,2024-11-05,0.125,S05,Passed,On-campus
1000000188,COMP301,Science & Technology,2024,T1,2024-02-17,2024-06-15,0.125,S03,Passed,On-campus
1000000189,BUS101,Business & Economics,2024,T2,2024-07-08,2024-11-10,0.125,S02,Withdrew,Online
1000000190,ACCT101,Business & Economics,2024,T1,2024-02-19,2024-06-15,0.125,S02,Failed,On-campus
1000000190,PHAR301,Health Sciences,2024,T1,2024-02-19,2024-06-14,0.125,S03,Failed,On-campus
1000000191,COMP201,Science & Technology,2024,T3,2024-11-11,2024-12-23,0.125,S03,Failed,Blended
1000000191,PSYC101,Arts & Social Sciences,2024,T1,2024-02-18,2024-06-17,0.125,S02,Passed,On-campus
1000000191,MBA501,Business & Economics,2024,T1,2024-02-21,2024-06-15,0.25,S02,Passed,On-campus
1000000191,MAOR101,Arts & Social Sciences,2024,FY,2024-02-23,2024-11-05,0.125,S02,In Progress,On-campus
1000000192,PHAR301,Health Sciences,2024,FY,2024-02-17,2024-11-11,0.125,S03,Passed,On-campus
1000000192,MAOR101,Arts & Social Sciences,2024,T1,2024-02-23,2024-06-12,0.125,S05,In Progress,Online
1000000192,HLTH201,Health Sciences,2024,T2,2024-07-09,2024-11-08,0.125,S03,Withdrew,On-campus
1000000193,PHAR301,Health Sciences,2024,T2,2024-07-10,2024-11-11,0.125,S02,Passed,Online
1000000193,ACCT101,Business & Economics,2024,T2,2024-07-09,2024-11-07,0.125,S02,Passed,On-campus
1000000194,EDUC101,Education,2024,T1,2024-02-22,2024-06-12,0.125,S03,Failed,On-campus
1000000195,HIST201,Arts & Social Sciences,2024,T2,2024-07-07,2024-11-09,0.125,S02,Passed,On-campus
1000000195,ECON201,Business & Economics,2024,T2,2024-07-09,2024-11-07,0.125,S02,In Progress,On-campus
1000000196,PHAR301,Health Sciences,2024,T2,2024-07-07,2024-11-10,0.125,S02,In Progress,Blended
1000000197,PHAR301,Health Sciences,2024,T1,2024-02-20,2024-06-12,0.125,S02,Passed,On-campus
1000000197,MIDW101,Health Sciences,2024,T2,2024-07-07,2024-11-11,0.25,S09,Withdrew,On-campus
1000000198,PSYC101,Arts & Social Sciences,2024,T1,2024-02-21,2024-06-14,0.125,S02,Passed,On-campus
1000000198,ACCT101,Business & Economics,2024,T2,2024-07-07,2024-11-05,0.125,S03,Passed,On-campus
1000000199,FDTN001,Foundation Studies,2024,T2,2024-07-11,2024-11-10,0.25,S05,Passed,Online
1000000199,COMP201,Science & Technology,2024,T1,2024-02-17,2024-06-14,0.125,S02,Passed,On-campus
1000000199,DATA201,Science & Technology,2024,T1,2024-02-23,2024-06-15,0.125,S03,Passed,Blended
